Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
10/01/2000,14,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
10/02/2000,28,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/03/2000,50,,Portland - SE Lafayette,41-051-0080,AQS
10/04/2000,46,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
10/05/2000,43,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
10/06/2000,42,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
10/07/2000,64,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
10/08/2000,59,,Portland - SE Lafayette,41-051-0080,AQS
10/09/2000,60,,Portland - SE Lafayette,41-051-0080,AQS
10/10/2000,54,,Portland - SE Lafayette,41-051-0080,AQS
10/11/2000,70,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
10/12/2000,76,,Portland - SE Lafayette,41-051-0080,AQS
10/13/2000,33,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/14/2000,58,,Portland - SE Lafayette,41-051-0080,AQS
10/15/2000,93,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
10/16/2000,52,,Portland - SE Lafayette,41-051-0080,AQS
10/17/2000,46,,Portland - SE Lafayette,41-051-0080,AQS
10/18/2000,35,,Portland - SE Lafayette,41-051-0080,AQS
10/19/2000,82,,Portland - SE Lafayette,41-051-0080,AQS
10/20/2000,26,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/21/2000,59,,Portland - SE Lafayette,41-051-0080,AQS
10/22/2000,55,,Portland - SE Lafayette,41-051-0080,AQS
10/23/2000,35,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
10/24/2000,73,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
10/25/2000,62,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
10/26/2000,83,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/27/2000,80,,Portland - SE Lafayette,41-051-0080,AQS
10/28/2000,20,,Portland - SE Lafayette,41-051-0080,AQS
10/29/2000,31,,Portland - SE Lafayette,41-051-0080,AQS
10/30/2000,77,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
10/31/2000,88,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/01/2000,86,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/02/2000,56,,Portland - SE Lafayette,41-051-0080,AQS
11/03/2000,74,,Portland - SE Lafayette,41-051-0080,AQS
11/04/2000,38,,Portland - SE Lafayette,41-051-0080,AQS
11/05/2000,57,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
11/06/2000,62,,Portland - SE Lafayette,41-051-0080,AQS
11/07/2000,92,,Portland - SE Lafayette,41-051-0080,AQS
11/08/2000,49,,Portland - SE Lafayette,41-051-0080,AQS
11/09/2000,38,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/10/2000,58,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/11/2000,119,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/12/2000,122,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/13/2000,55,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/14/2000,86,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
11/15/2000,94,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/16/2000,93,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/17/2000,134,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/18/2000,87,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/19/2000,75,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/20/2000,113,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/21/2000,68,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/22/2000,79,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/23/2000,117,,Beaverton - Highland Park,41-067-0111,AQS
11/24/2000,66,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/25/2000,51,,Portland - SE Lafayette,41-051-0080,AQS
11/26/2000,38,,Portland - SE Lafayette,41-051-0080,AQS
11/27/2000,62,,Portland - SE Lafayette,41-051-0080,AQS
11/28/2000,33,,Portland - SE Lafayette,41-051-0080,AQS
11/29/2000,46,,Portland - SE Lafayette,41-051-0080,AQS
11/30/2000,53,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/01/2000,46,,Portland - SE Lafayette,41-051-0080,AQS
12/02/2000,64,,Beaverton - Highland Park,41-067-0111,AQS
12/03/2000,45,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/04/2000,42,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
12/05/2000,110,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
12/06/2000,38,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/07/2000,44,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
12/08/2000,106,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
12/09/2000,87,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
12/10/2000,85,,Portland - SE Lafayette,41-051-0080,AQS
12/11/2000,54,,Portland - SE Lafayette,41-051-0080,AQS
12/12/2000,38,,Portland - SE Lafayette,41-051-0080,AQS
12/13/2000,52,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/14/2000,58,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/15/2000,44,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
12/16/2000,21,,Portland - SE Lafayette,41-051-0080,AQS
12/17/2000,70,,Portland - SE Lafayette,41-051-0080,AQS
12/18/2000,51,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/19/2000,95,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/20/2000,65,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
12/21/2000,40,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/22/2000,35,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/23/2000,54,,Portland - SE Lafayette,41-051-0080,AQS
12/24/2000,54,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/25/2000,26,,Portland - SE Lafayette,41-051-0080,AQS
12/26/2000,70,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
12/27/2000,68,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/28/2000,40,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/29/2000,74,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
12/30/2000,22,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/31/2000,45,,Portland - SE Lafayette,41-051-0080,AQS
01/01/2001,69,,Portland - SE Lafayette,41-051-0080,AQS
01/02/2001,23,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/03/2001,70,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/04/2001,93,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
01/05/2001,32,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
01/06/2001,33,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/07/2001,31,,Portland - SE Lafayette,41-051-0080,AQS
01/08/2001,67,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/09/2001,64,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/10/2001,53,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/11/2001,43,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
01/12/2001,74,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
01/13/2001,35,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
01/14/2001,60,,Portland - SE Lafayette,41-051-0080,AQS
01/15/2001,60,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
01/16/2001,102,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/17/2001,53,,Portland - SE Lafayette,41-051-0080,AQS
01/18/2001,59,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/19/2001,75,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/20/2001,52,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/21/2001,51,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/22/2001,36,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/23/2001,16,,Portland - SE Lafayette,41-051-0080,AQS
01/24/2001,61,,Portland - SE Lafayette,41-051-0080,AQS
01/25/2001,48,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
01/26/2001,37,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
01/27/2001,55,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/28/2001,90,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
01/29/2001,34,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/30/2001,32,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/31/2001,81,,Portland - SE Lafayette,41-051-0080,AQS
02/01/2001,96,,Portland - SE Lafayette,41-051-0080,AQS
02/02/2001,33,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/03/2001,70,,Beaverton - Highland Park,41-067-0111,AQS
02/04/2001,22,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
02/05/2001,45,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/06/2001,64,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/07/2001,86,,Portland - SE Lafayette,41-051-0080,AQS
02/08/2001,64,,Portland - SE Lafayette,41-051-0080,AQS
02/09/2001,51,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/10/2001,45,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
02/11/2001,38,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
02/12/2001,93,,Portland - SE Lafayette,41-051-0080,AQS
02/13/2001,79,,Portland - SE Lafayette,41-051-0080,AQS
02/14/2001,77,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
02/15/2001,64,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
02/16/2001,24,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
02/17/2001,26,,Portland - SE Lafayette,41-051-0080,AQS
02/18/2001,68,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
02/19/2001,53,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
02/20/2001,39,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
02/21/2001,58,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
02/22/2001,49,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
02/23/2001,59,,Portland - SE Lafayette,41-051-0080,AQS
02/24/2001,67,,Portland - SE Lafayette,41-051-0080,AQS
02/25/2001,60,,Portland - SE Lafayette,41-051-0080,AQS
02/26/2001,60,,Portland - SE Lafayette,41-051-0080,AQS
02/27/2001,58,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/28/2001,63,,Portland - SE Lafayette,41-051-0080,AQS
03/01/2001,77,,Portland - SE Lafayette,41-051-0080,AQS
03/02/2001,52,,Portland - SE Lafayette,41-051-0080,AQS
03/03/2001,59,,Portland - SE Lafayette,41-051-0080,AQS
03/04/2001,44,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/05/2001,55,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/06/2001,50,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
03/07/2001,50,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/08/2001,46,,Portland - SE Lafayette,41-051-0080,AQS
03/09/2001,54,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/10/2001,61,,Portland - SE Lafayette,41-051-0080,AQS
03/11/2001,64,,Portland - SE Lafayette,41-051-0080,AQS
03/12/2001,58,,Portland - SE Lafayette,41-051-0080,AQS
03/13/2001,34,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/14/2001,64,,Portland - SE Lafayette,41-051-0080,AQS
03/15/2001,49,,Portland - SE Lafayette,41-051-0080,AQS
03/16/2001,33,,Portland - SE Lafayette,41-051-0080,AQS
03/17/2001,43,,Portland - SE Lafayette,41-051-0080,AQS
03/18/2001,15,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/19/2001,31,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/20/2001,71,,Portland - SE Lafayette,41-051-0080,AQS
03/21/2001,41,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
03/22/2001,55,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/23/2001,71,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/24/2001,65,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/25/2001,19,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/26/2001,36,,Portland - SE Lafayette,41-051-0080,AQS
03/27/2001,35,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/28/2001,21,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/29/2001,39,,Portland - SE Lafayette,41-051-0080,AQS
03/30/2001,31,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/31/2001,24,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
04/01/2001,146,,Portland - SE Lafayette,41-051-0080,AQS
04/02/2001,26,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/03/2001,38,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
04/04/2001,61,,Portland - SE Lafayette,41-051-0080,AQS
04/05/2001,53,,Portland - SE Lafayette,41-051-0080,AQS
04/06/2001,22,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/07/2001,83,,Portland - SE Lafayette,41-051-0080,AQS
04/08/2001,32,,Portland - SE Lafayette,41-051-0080,AQS
04/09/2001,52,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
04/10/2001,22,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/11/2001,24,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/12/2001,33,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/13/2001,65,,Portland - SE Lafayette,41-051-0080,AQS
04/14/2001,39,,Portland - SE Lafayette,41-051-0080,AQS
04/15/2001,48,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/16/2001,73,,Portland - SE Lafayette,41-051-0080,AQS
04/17/2001,34,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/18/2001,34,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/19/2001,57,,Portland - SE Lafayette,41-051-0080,AQS
04/20/2001,56,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/21/2001,54,,Portland - SE Lafayette,41-051-0080,AQS
04/22/2001,54,,Portland - SE Lafayette,41-051-0080,AQS
04/23/2001,40,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/24/2001,39,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
04/25/2001,56,,Portland - SE Lafayette,41-051-0080,AQS
04/26/2001,40,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/27/2001,31,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/28/2001,45,,Portland - SE Lafayette,41-051-0080,AQS
04/29/2001,24,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/30/2001,23,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/01/2001,44,,Portland - SE Lafayette,41-051-0080,AQS
05/02/2001,31,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/03/2001,35,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
05/04/2001,45,,Portland - SE Lafayette,41-051-0080,AQS
05/05/2001,23,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
05/06/2001,39,,Portland - SE Lafayette,41-051-0080,AQS
05/07/2001,54,,Portland - SE Lafayette,41-051-0080,AQS
05/08/2001,27,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/09/2001,39,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/10/2001,40,,Portland - SE Lafayette,41-051-0080,AQS
05/11/2001,52,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/12/2001,48,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/13/2001,27,,Portland - SE Lafayette,41-051-0080,AQS
05/14/2001,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/15/2001,16,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/16/2001,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/17/2001,27,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/18/2001,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/19/2001,30,,Portland - SE Lafayette,41-051-0080,AQS
05/20/2001,26,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/21/2001,41,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/22/2001,48,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/23/2001,53,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
05/24/2001,35,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
05/25/2001,51,,Portland - SE Lafayette,41-051-0080,AQS
05/26/2001,38,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/27/2001,38,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/28/2001,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/29/2001,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/30/2001,35,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
05/31/2001,40,,Portland - SE Lafayette,41-051-0080,AQS
06/01/2001,24,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
06/02/2001,15,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/03/2001,16,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/04/2001,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/05/2001,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/06/2001,25,,Portland - SE Lafayette,41-051-0080,AQS
06/07/2001,29,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
06/08/2001,28,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/09/2001,15,,Portland - SE Lafayette,41-051-0080,AQS
06/10/2001,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/11/2001,15,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/12/2001,40,,Portland - SE Lafayette,41-051-0080,AQS
06/13/2001,29,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/14/2001,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/15/2001,28,,Portland - SE Lafayette,41-051-0080,AQS
06/16/2001,23,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/17/2001,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/18/2001,32,,Portland - SE Lafayette,41-051-0080,AQS
06/19/2001,42,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/20/2001,40,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
06/21/2001,45,,Portland - SE Lafayette,41-051-0080,AQS
06/22/2001,16,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
06/23/2001,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/24/2001,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/25/2001,26,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
06/26/2001,43,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/27/2001,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/28/2001,24,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/29/2001,33,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
06/30/2001,33,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/01/2001,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/02/2001,44,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
07/03/2001,49,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/04/2001,77,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
07/05/2001,26,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/06/2001,33,,Portland - SE Lafayette,41-051-0080,AQS
07/07/2001,28,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/08/2001,38,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/09/2001,40,,Portland - SE Lafayette,41-051-0080,AQS
07/10/2001,32,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
07/11/2001,28,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/12/2001,33,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/13/2001,30,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/14/2001,24,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/15/2001,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/16/2001,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/17/2001,24,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/18/2001,29,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/19/2001,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/20/2001,40,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/21/2001,27,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
07/22/2001,26,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/23/2001,40,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
07/24/2001,25,,Portland - SE Lafayette,41-051-0080,AQS
07/25/2001,35,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/26/2001,31,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/27/2001,28,,Portland - SE Lafayette,41-051-0080,AQS
07/28/2001,16,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/29/2001,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/30/2001,32,,Portland - SE Lafayette,41-051-0080,AQS
07/31/2001,28,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/01/2001,40,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
