Location,Year,Month,Monthly_MSL,Linear_Trend,High_Conf.,Low_Conf.
Portland ME,1948,12,0.024,-0.068,-0.063,-0.073
Portland ME,1949,1,-0.024,-0.068,-0.063,-0.073
Portland ME,1949,2,-0.025,-0.068,-0.063,-0.073
Portland ME,1949,3,-0.096,-0.068,-0.063,-0.073
Portland ME,1949,4,-0.045,-0.068,-0.063,-0.073
Portland ME,1949,5,-0.066,-0.068,-0.063,-0.073
Portland ME,1949,6,-0.119,-0.067,-0.062,-0.072
Portland ME,1949,7,-0.068,-0.067,-0.062,-0.072
Portland ME,1949,8,-0.057,-0.067,-0.062,-0.072
Portland ME,1949,9,-0.072,-0.067,-0.062,-0.072
Portland ME,1949,10,-0.091,-0.067,-0.062,-0.072
Portland ME,1949,11,-0.06,-0.067,-0.062,-0.072
Portland ME,1949,12,-0.183,-0.067,-0.062,-0.071
Portland ME,1950,1,-0.122,-0.066,-0.061,-0.071
Portland ME,1950,2,-0.071,-0.066,-0.061,-0.071
Portland ME,1950,3,-0.154,-0.066,-0.061,-0.071
Portland ME,1950,4,-0.084,-0.066,-0.061,-0.071
Portland ME,1950,5,-0.139,-0.066,-0.061,-0.071
Portland ME,1950,6,-0.067,-0.066,-0.061,-0.07
Portland ME,1950,7,-0.101,-0.065,-0.06,-0.07
Portland ME,1950,8,-0.081,-0.065,-0.06,-0.07
Portland ME,1950,9,-0.048,-0.065,-0.06,-0.07
Portland ME,1950,10,-0.067,-0.065,-0.06,-0.07
Portland ME,1950,11,0.01,-0.065,-0.06,-0.07
Portland ME,1950,12,0.009,-0.065,-0.06,-0.07
Portland ME,1951,1,-0.064,-0.064,-0.06,-0.069
Portland ME,1951,2,-0.074,-0.064,-0.059,-0.069
Portland ME,1951,3,0.071,-0.064,-0.059,-0.069
Portland ME,1951,4,-0.014,-0.064,-0.059,-0.069
Portland ME,1951,5,-0.017,-0.064,-0.059,-0.069
Portland ME,1951,6,-0.036,-0.064,-0.059,-0.069
Portland ME,1951,7,-0.05,-0.063,-0.059,-0.068
Portland ME,1951,8,-0.029,-0.063,-0.058,-0.068
Portland ME,1951,9,-0.048,-0.063,-0.058,-0.068
Portland ME,1951,10,-0.03,-0.063,-0.058,-0.068
Portland ME,1951,11,-0.039,-0.063,-0.058,-0.068
Portland ME,1951,12,-0.049,-0.063,-0.058,-0.068
Portland ME,1952,1,0,-0.063,-0.058,-0.067
Portland ME,1952,2,0.005,-0.062,-0.058,-0.067
Portland ME,1952,3,-0.002,-0.062,-0.057,-0.067
Portland ME,1952,4,-0.054,-0.062,-0.057,-0.067
Portland ME,1952,5,0.035,-0.062,-0.057,-0.067
Portland ME,1952,6,-0.018,-0.062,-0.057,-0.067
Portland ME,1952,7,-0.074,-0.062,-0.057,-0.066
Portland ME,1952,8,-0.06,-0.061,-0.057,-0.066
Portland ME,1952,9,-0.06,-0.061,-0.056,-0.066
Portland ME,1952,10,-0.097,-0.061,-0.056,-0.066
Portland ME,1952,11,-0.066,-0.061,-0.056,-0.066
Portland ME,1952,12,0.033,-0.061,-0.056,-0.066
Portland ME,1953,1,0.046,-0.061,-0.056,-0.065
Portland ME,1953,2,-0.068,-0.06,-0.056,-0.065
Portland ME,1953,3,0.02,-0.06,-0.056,-0.065
Portland ME,1953,4,-0.005,-0.06,-0.055,-0.065
Portland ME,1953,5,0.004,-0.06,-0.055,-0.065
Portland ME,1953,6,-0.076,-0.06,-0.055,-0.065
Portland ME,1953,7,-0.08,-0.06,-0.055,-0.064
Portland ME,1953,8,-0.045,-0.06,-0.055,-0.064
Portland ME,1953,9,-0.054,-0.059,-0.055,-0.064
Portland ME,1953,10,-0.061,-0.059,-0.054,-0.064
Portland ME,1953,11,-0.048,-0.059,-0.054,-0.064
Portland ME,1953,12,-0.068,-0.059,-0.054,-0.064
Portland ME,1954,1,-0.018,-0.059,-0.054,-0.063
Portland ME,1954,2,0.02,-0.059,-0.054,-0.063
Portland ME,1954,3,-0.005,-0.058,-0.054,-0.063
Portland ME,1954,4,-0.094,-0.058,-0.054,-0.063
Portland ME,1954,5,0.056,-0.058,-0.053,-0.063
Portland ME,1954,6,-0.006,-0.058,-0.053,-0.063
Portland ME,1954,7,-0.022,-0.058,-0.053,-0.062
Portland ME,1954,8,-0.051,-0.058,-0.053,-0.062
Portland ME,1954,9,-0.014,-0.057,-0.053,-0.062
Portland ME,1954,10,-0.018,-0.057,-0.053,-0.062
Portland ME,1954,11,-0.045,-0.057,-0.052,-0.062
Portland ME,1954,12,-0.034,-0.057,-0.052,-0.062
Portland ME,1955,1,0.031,-0.057,-0.052,-0.061
Portland ME,1955,2,-0.047,-0.057,-0.052,-0.061
Portland ME,1955,3,-0.05,-0.057,-0.052,-0.061
Portland ME,1955,4,0.001,-0.056,-0.052,-0.061
Portland ME,1955,5,-0.014,-0.056,-0.052,-0.061
Portland ME,1955,6,-0.012,-0.056,-0.051,-0.061
Portland ME,1955,7,-0.034,-0.056,-0.051,-0.061
Portland ME,1955,8,-0.026,-0.056,-0.051,-0.06
Portland ME,1955,9,-0.066,-0.056,-0.051,-0.06
Portland ME,1955,10,0.006,-0.055,-0.051,-0.06
Portland ME,1955,11,-0.023,-0.055,-0.051,-0.06
Portland ME,1955,12,-0.095,-0.055,-0.05,-0.06
Portland ME,1956,1,0.025,-0.055,-0.05,-0.06
Portland ME,1956,2,-0.071,-0.055,-0.05,-0.059
Portland ME,1956,3,-0.017,-0.055,-0.05,-0.059
Portland ME,1956,4,0.065,-0.054,-0.05,-0.059
Portland ME,1956,5,-0.069,-0.054,-0.05,-0.059
Portland ME,1956,6,-0.048,-0.054,-0.05,-0.059
Portland ME,1956,7,-0.019,-0.054,-0.049,-0.059
Portland ME,1956,8,-0.002,-0.054,-0.049,-0.058
Portland ME,1956,9,-0.039,-0.054,-0.049,-0.058
Portland ME,1956,10,-0.094,-0.053,-0.049,-0.058
Portland ME,1956,11,-0.048,-0.053,-0.049,-0.058
Portland ME,1956,12,-0.049,-0.053,-0.049,-0.058
Portland ME,1957,1,-0.119,-0.053,-0.048,-0.058
Portland ME,1957,2,-0.083,-0.053,-0.048,-0.057
Portland ME,1957,3,-0.002,-0.053,-0.048,-0.057
Portland ME,1957,4,-0.115,-0.053,-0.048,-0.057
Portland ME,1957,5,-0.066,-0.052,-0.048,-0.057
Portland ME,1957,6,-0.064,-0.052,-0.048,-0.057
Portland ME,1957,7,-0.025,-0.052,-0.048,-0.057
Portland ME,1957,8,-0.072,-0.052,-0.047,-0.056
Portland ME,1957,9,-0.06,-0.052,-0.047,-0.056
Portland ME,1957,10,-0.055,-0.052,-0.047,-0.056
Portland ME,1957,11,-0.036,-0.051,-0.047,-0.056
Portland ME,1957,12,-0.065,-0.051,-0.047,-0.056
Portland ME,1958,1,0.025,-0.051,-0.047,-0.056
Portland ME,1958,2,0.036,-0.051,-0.046,-0.055
Portland ME,1958,3,0.114,-0.051,-0.046,-0.055
Portland ME,1958,4,0.062,-0.051,-0.046,-0.055
Portland ME,1958,5,-0.023,-0.05,-0.046,-0.055
Portland ME,1958,6,-0.061,-0.05,-0.046,-0.055
Portland ME,1958,7,-0.022,-0.05,-0.046,-0.055
Portland ME,1958,8,-0.023,-0.05,-0.045,-0.055
Portland ME,1958,9,-0.005,-0.05,-0.045,-0.054
Portland ME,1958,10,-0.015,-0.05,-0.045,-0.054
Portland ME,1958,11,-0.039,-0.05,-0.045,-0.054
Portland ME,1958,12,-0.074,-0.049,-0.045,-0.054
Portland ME,1959,1,-0.03,-0.049,-0.045,-0.054
Portland ME,1959,2,-0.114,-0.049,-0.045,-0.054
Portland ME,1959,3,-0.063,-0.049,-0.044,-0.053
Portland ME,1959,4,0.004,-0.049,-0.044,-0.053
Portland ME,1959,5,-0.106,-0.049,-0.044,-0.053
Portland ME,1959,6,-0.045,-0.048,-0.044,-0.053
Portland ME,1959,7,-0.12,-0.048,-0.044,-0.053
Portland ME,1959,8,-0.042,-0.048,-0.044,-0.053
Portland ME,1959,9,-0.069,-0.048,-0.043,-0.052
Portland ME,1959,10,-0.033,-0.048,-0.043,-0.052
Portland ME,1959,11,-0.069,-0.048,-0.043,-0.052
Portland ME,1959,12,-0.028,-0.047,-0.043,-0.052
Portland ME,1960,1,-0.009,-0.047,-0.043,-0.052
Portland ME,1960,2,0.1,-0.047,-0.043,-0.052
Portland ME,1960,3,0.007,-0.047,-0.043,-0.051
Portland ME,1960,4,0.01,-0.047,-0.042,-0.051
Portland ME,1960,5,0.038,-0.047,-0.042,-0.051
Portland ME,1960,6,-0.024,-0.047,-0.042,-0.051
Portland ME,1960,7,-0.053,-0.046,-0.042,-0.051
Portland ME,1960,8,-0.02,-0.046,-0.042,-0.051
Portland ME,1960,9,-0.06,-0.046,-0.042,-0.05
Portland ME,1960,10,-0.033,-0.046,-0.041,-0.05
Portland ME,1960,11,-0.063,-0.046,-0.041,-0.05
Portland ME,1960,12,-0.086,-0.046,-0.041,-0.05
Portland ME,1961,1,-0.039,-0.045,-0.041,-0.05
Portland ME,1961,2,0.009,-0.045,-0.041,-0.05
Portland ME,1961,3,0.056,-0.045,-0.041,-0.05
Portland ME,1961,4,0.098,-0.045,-0.04,-0.049
Portland ME,1961,5,-0.017,-0.045,-0.04,-0.049
Portland ME,1961,6,-0.094,-0.045,-0.04,-0.049
Portland ME,1961,7,-0.062,-0.044,-0.04,-0.049
Portland ME,1961,8,-0.084,-0.044,-0.04,-0.049
Portland ME,1961,9,-0.051,-0.044,-0.04,-0.049
Portland ME,1961,10,-0.009,-0.044,-0.04,-0.048
Portland ME,1961,11,0.01,-0.044,-0.039,-0.048
Portland ME,1961,12,-0.004,-0.044,-0.039,-0.048
Portland ME,1962,1,-0.11,-0.043,-0.039,-0.048
Portland ME,1962,2,-0.059,-0.043,-0.039,-0.048
Portland ME,1962,3,0.023,-0.043,-0.039,-0.048
Portland ME,1962,4,-0.078,-0.043,-0.039,-0.047
Portland ME,1962,5,-0.06,-0.043,-0.038,-0.047
Portland ME,1962,6,-0.082,-0.043,-0.038,-0.047
Portland ME,1962,7,-0.004,-0.043,-0.038,-0.047
Portland ME,1962,8,-0.072,-0.042,-0.038,-0.047
Portland ME,1962,9,-0.075,-0.042,-0.038,-0.047
Portland ME,1962,10,-0.006,-0.042,-0.038,-0.046
Portland ME,1962,11,-0.027,-0.042,-0.038,-0.046
Portland ME,1962,12,-0.007,-0.042,-0.037,-0.046
Portland ME,1963,1,-0.067,-0.042,-0.037,-0.046
Portland ME,1963,2,-0.141,-0.041,-0.037,-0.046
Portland ME,1963,3,-0.05,-0.041,-0.037,-0.046
Portland ME,1963,4,-0.054,-0.041,-0.037,-0.045
Portland ME,1963,5,-0.106,-0.041,-0.037,-0.045
Portland ME,1963,6,-0.082,-0.041,-0.036,-0.045
Portland ME,1963,7,-0.062,-0.041,-0.036,-0.045
Portland ME,1963,8,-0.081,-0.04,-0.036,-0.045
Portland ME,1963,9,-0.097,-0.04,-0.036,-0.045
Portland ME,1963,10,-0.104,-0.04,-0.036,-0.045
Portland ME,1963,11,0.031,-0.04,-0.036,-0.044
Portland ME,1963,12,-0.08,-0.04,-0.035,-0.044
Portland ME,1964,1,-0.024,-0.04,-0.035,-0.044
Portland ME,1964,2,-0.077,-0.04,-0.035,-0.044
Portland ME,1964,3,-0.075,-0.039,-0.035,-0.044
Portland ME,1964,4,-0.176,-0.039,-0.035,-0.044
Portland ME,1964,5,-0.096,-0.039,-0.035,-0.043
Portland ME,1964,6,-0.094,-0.039,-0.035,-0.043
Portland ME,1964,7,-0.092,-0.039,-0.034,-0.043
Portland ME,1964,8,-0.072,-0.039,-0.034,-0.043
Portland ME,1964,9,-0.063,-0.038,-0.034,-0.043
Portland ME,1964,10,-0.07,-0.038,-0.034,-0.043
Portland ME,1964,11,-0.023,-0.038,-0.034,-0.042
Portland ME,1964,12,-0.058,-0.038,-0.034,-0.042
Portland ME,1965,1,-0.046,-0.038,-0.033,-0.042
Portland ME,1965,2,-0.04,-0.038,-0.033,-0.042
Portland ME,1965,3,-0.075,-0.037,-0.033,-0.042
Portland ME,1965,4,-0.069,-0.037,-0.033,-0.042
Portland ME,1965,5,-0.075,-0.037,-0.033,-0.041
Portland ME,1965,6,-0.07,-0.037,-0.033,-0.041
Portland ME,1965,7,-0.092,-0.037,-0.032,-0.041
Portland ME,1965,8,-0.115,-0.037,-0.032,-0.041
Portland ME,1965,9,-0.081,-0.037,-0.032,-0.041
Portland ME,1965,10,-0.055,-0.036,-0.032,-0.041
Portland ME,1965,11,-0.033,-0.036,-0.032,-0.041
Portland ME,1965,12,-0.062,-0.036,-0.032,-0.04
Portland ME,1966,1,0.043,-0.036,-0.032,-0.04
Portland ME,1966,2,-0.031,-0.036,-0.031,-0.04
Portland ME,1966,3,-0.017,-0.036,-0.031,-0.04
Portland ME,1966,4,-0.078,-0.035,-0.031,-0.04
Portland ME,1966,5,-0.057,-0.035,-0.031,-0.04
Portland ME,1966,6,-0.076,-0.035,-0.031,-0.039
Portland ME,1966,7,-0.034,-0.035,-0.031,-0.039
Portland ME,1966,8,-0.048,-0.035,-0.03,-0.039
Portland ME,1966,9,-0.036,-0.035,-0.03,-0.039
Portland ME,1966,10,-0.131,-0.034,-0.03,-0.039
Portland ME,1966,11,-0.081,-0.034,-0.03,-0.039
Portland ME,1966,12,-0.083,-0.034,-0.03,-0.038
Portland ME,1967,1,-0.046,-0.034,-0.03,-0.038
Portland ME,1967,2,-0.059,-0.034,-0.029,-0.038
Portland ME,1967,3,-0.078,-0.034,-0.029,-0.038
Portland ME,1967,4,-0.011,-0.033,-0.029,-0.038
Portland ME,1967,5,0.001,-0.033,-0.029,-0.038
Portland ME,1967,6,-0.061,-0.033,-0.029,-0.038
Portland ME,1967,7,-0.041,-0.033,-0.029,-0.037
Portland ME,1967,8,-0.069,-0.033,-0.029,-0.037
Portland ME,1967,9,-0.075,-0.033,-0.028,-0.037
Portland ME,1967,10,-0.097,-0.033,-0.028,-0.037
Portland ME,1967,11,-0.109,-0.032,-0.028,-0.037
Portland ME,1967,12,-0.04,-0.032,-0.028,-0.037
Portland ME,1968,1,-0.116,-0.032,-0.028,-0.036
Portland ME,1968,2,-0.053,-0.032,-0.028,-0.036
Portland ME,1968,3,-0.044,-0.032,-0.027,-0.036
Portland ME,1968,4,-0.072,-0.032,-0.027,-0.036
Portland ME,1968,5,0.001,-0.031,-0.027,-0.036
Portland ME,1968,6,0.016,-0.031,-0.027,-0.036
Portland ME,1968,7,-0.047,-0.031,-0.027,-0.035
Portland ME,1968,8,0.096,-0.031,-0.027,-0.035
Portland ME,1968,9,-0.002,-0.031,-0.026,-0.035
Portland ME,1968,10,-0.046,-0.031,-0.026,-0.035
Portland ME,1968,11,0.016,-0.03,-0.026,-0.035
Portland ME,1968,12,-0.022,-0.03,-0.026,-0.035
Portland ME,1969,1,-0.042,-0.03,-0.026,-0.035
Portland ME,1969,2,0.075,-0.03,-0.026,-0.034
Portland ME,1969,3,0.053,-0.03,-0.025,-0.034
Portland ME,1969,4,0.013,-0.03,-0.025,-0.034
Portland ME,1969,5,0.016,-0.03,-0.025,-0.034
Portland ME,1969,6,0.012,-0.029,-0.025,-0.034
Portland ME,1969,7,-0.007,-0.029,-0.025,-0.034
Portland ME,1969,8,0.016,-0.029,-0.025,-0.033
Portland ME,1969,9,0.001,-0.029,-0.025,-0.033
Portland ME,1969,10,0.021,-0.029,-0.024,-0.033
Portland ME,1969,11,0.05,-0.029,-0.024,-0.033
Portland ME,1969,12,0.094,-0.028,-0.024,-0.033
Portland ME,1970,1,0.055,-0.028,-0.024,-0.033
Portland ME,1970,2,0.014,-0.028,-0.024,-0.032
Portland ME,1970,3,0.011,-0.028,-0.024,-0.032
Portland ME,1970,4,0.016,-0.028,-0.023,-0.032
Portland ME,1970,5,-0.02,-0.028,-0.023,-0.032
Portland ME,1970,6,0.019,-0.027,-0.023,-0.032
Portland ME,1970,7,0.011,-0.027,-0.023,-0.032
Portland ME,1970,8,0.056,-0.027,-0.023,-0.032
Portland ME,1970,9,0.047,-0.027,-0.023,-0.031
Portland ME,1970,10,0.034,-0.027,-0.022,-0.031
Portland ME,1970,11,0.111,-0.027,-0.022,-0.031
Portland ME,1970,12,0.152,-0.027,-0.022,-0.031
Portland ME,1971,1,0.067,-0.026,-0.022,-0.031
Portland ME,1971,2,0.039,-0.026,-0.022,-0.031
Portland ME,1971,3,0.075,-0.026,-0.022,-0.03
Portland ME,1971,4,0.062,-0.026,-0.021,-0.03
Portland ME,1971,5,0.062,-0.026,-0.021,-0.03
Portland ME,1971,6,0.022,-0.026,-0.021,-0.03
Portland ME,1971,7,-0.01,-0.025,-0.021,-0.03
Portland ME,1971,8,-0.011,-0.025,-0.021,-0.03
Portland ME,1971,9,0.01,-0.025,-0.021,-0.029
Portland ME,1971,10,0.034,-0.025,-0.021,-0.029
Portland ME,1971,11,0.059,-0.025,-0.02,-0.029
Portland ME,1971,12,-0.034,-0.025,-0.02,-0.029
Portland ME,1972,1,-0.027,-0.024,-0.02,-0.029
Portland ME,1972,2,0.018,-0.024,-0.02,-0.029
Portland ME,1972,3,0.047,-0.024,-0.02,-0.029
Portland ME,1972,4,0.035,-0.024,-0.02,-0.028
Portland ME,1972,5,0.035,-0.024,-0.019,-0.028
Portland ME,1972,6,0.043,-0.024,-0.019,-0.028
Portland ME,1972,7,0.014,-0.023,-0.019,-0.028
Portland ME,1972,8,-0.017,-0.023,-0.019,-0.028
Portland ME,1972,9,0.028,-0.023,-0.019,-0.028
Portland ME,1972,10,-0.027,-0.023,-0.019,-0.027
Portland ME,1972,11,0.041,-0.023,-0.018,-0.027
Portland ME,1972,12,0.018,-0.023,-0.018,-0.027
Portland ME,1973,1,-0.052,-0.023,-0.018,-0.027
Portland ME,1973,2,-0.074,-0.022,-0.018,-0.027
Portland ME,1973,3,-0.011,-0.022,-0.018,-0.027
Portland ME,1973,4,-0.002,-0.022,-0.018,-0.026
Portland ME,1973,5,-0.017,-0.022,-0.017,-0.026
Portland ME,1973,6,-0.045,-0.022,-0.017,-0.026
Portland ME,1973,7,-0.013,-0.022,-0.017,-0.026
Portland ME,1973,8,-0.014,-0.021,-0.017,-0.026
Portland ME,1973,9,-0.014,-0.021,-0.017,-0.026
Portland ME,1973,10,-0.027,-0.021,-0.017,-0.026
Portland ME,1973,11,-0.1,-0.021,-0.017,-0.025
Portland ME,1973,12,-0.065,-0.021,-0.016,-0.025
Portland ME,1974,1,-0.042,-0.021,-0.016,-0.025
Portland ME,1974,2,-0.019,-0.02,-0.016,-0.025
Portland ME,1974,3,-0.139,-0.02,-0.016,-0.025
Portland ME,1974,4,-0.024,-0.02,-0.016,-0.025
Portland ME,1974,5,-0.042,-0.02,-0.016,-0.024
Portland ME,1974,6,-0.07,-0.02,-0.015,-0.024
Portland ME,1974,7,-0.016,-0.02,-0.015,-0.024
Portland ME,1974,8,-0.087,-0.02,-0.015,-0.024
Portland ME,1974,9,-0.011,-0.019,-0.015,-0.024
Portland ME,1974,10,-0.128,-0.019,-0.015,-0.024
Portland ME,1974,11,-0.027,-0.019,-0.015,-0.023
Portland ME,1974,12,-0.016,-0.019,-0.014,-0.023
Portland ME,1975,1,-0.046,-0.019,-0.014,-0.023
Portland ME,1975,2,-0.031,-0.019,-0.014,-0.023
Portland ME,1975,3,-0.014,-0.018,-0.014,-0.023
Portland ME,1975,4,-0.02,-0.018,-0.014,-0.023
Portland ME,1975,5,-0.042,-0.018,-0.014,-0.023
Portland ME,1975,6,-0.024,-0.018,-0.013,-0.022
Portland ME,1975,7,-0.025,-0.018,-0.013,-0.022
Portland ME,1975,8,-0.005,-0.018,-0.013,-0.022
Portland ME,1975,9,-0.039,-0.017,-0.013,-0.022
Portland ME,1975,10,0.058,-0.017,-0.013,-0.022
Portland ME,1975,11,0.074,-0.017,-0.013,-0.022
Portland ME,1975,12,0.042,-0.017,-0.012,-0.021
Portland ME,1976,1,0.037,-0.017,-0.012,-0.021
Portland ME,1976,2,0.014,-0.017,-0.012,-0.021
Portland ME,1976,3,0.007,-0.017,-0.012,-0.021
Portland ME,1976,4,0.053,-0.016,-0.012,-0.021
Portland ME,1976,5,0.004,-0.016,-0.012,-0.021
Portland ME,1976,6,-0.012,-0.016,-0.012,-0.021
Portland ME,1976,7,0.072,-0.016,-0.011,-0.02
Portland ME,1976,8,0.041,-0.016,-0.011,-0.02
Portland ME,1976,9,0.068,-0.016,-0.011,-0.02
Portland ME,1976,10,0.015,-0.015,-0.011,-0.02
Portland ME,1976,11,0.025,-0.015,-0.011,-0.02
Portland ME,1976,12,-0.009,-0.015,-0.011,-0.02
Portland ME,1977,1,0.031,-0.015,-0.01,-0.019
Portland ME,1977,2,0.005,-0.015,-0.01,-0.019
Portland ME,1977,3,0.071,-0.015,-0.01,-0.019
Portland ME,1977,4,-0.014,-0.014,-0.01,-0.019
Portland ME,1977,5,0.062,-0.014,-0.01,-0.019
Portland ME,1977,6,0.086,-0.014,-0.01,-0.019
Portland ME,1977,7,0.027,-0.014,-0.009,-0.019
Portland ME,1977,8,0.071,-0.014,-0.009,-0.018
Portland ME,1977,9,0.089,-0.014,-0.009,-0.018
Portland ME,1977,10,0.058,-0.013,-0.009,-0.018
Portland ME,1977,11,0.041,-0.013,-0.009,-0.018
Portland ME,1977,12,0.088,-0.013,-0.009,-0.018
Portland ME,1978,1,0.055,-0.013,-0.008,-0.018
Portland ME,1978,2,0.14,-0.013,-0.008,-0.017
Portland ME,1978,3,-0.005,-0.013,-0.008,-0.017
Portland ME,1978,4,0.053,-0.013,-0.008,-0.017
Portland ME,1978,5,0.019,-0.012,-0.008,-0.017
Portland ME,1978,6,0.003,-0.012,-0.008,-0.017
Portland ME,1978,7,0.017,-0.012,-0.007,-0.017
Portland ME,1978,8,0.062,-0.012,-0.007,-0.016
Portland ME,1978,9,0.047,-0.012,-0.007,-0.016
Portland ME,1978,10,-0.009,-0.012,-0.007,-0.016
Portland ME,1978,11,-0.002,-0.011,-0.007,-0.016
Portland ME,1978,12,0.024,-0.011,-0.007,-0.016
Portland ME,1979,1,0.089,-0.011,-0.007,-0.016
Portland ME,1979,2,0.011,-0.011,-0.006,-0.016
Portland ME,1979,3,-0.017,-0.011,-0.006,-0.015
Portland ME,1979,4,0.019,-0.011,-0.006,-0.015
Portland ME,1979,5,-0.011,-0.01,-0.006,-0.015
Portland ME,1979,6,-0.015,-0.01,-0.006,-0.015
Portland ME,1979,7,0.014,-0.01,-0.006,-0.015
Portland ME,1979,8,0.028,-0.01,-0.005,-0.015
Portland ME,1979,9,-0.008,-0.01,-0.005,-0.014
Portland ME,1979,10,0.009,-0.01,-0.005,-0.014
Portland ME,1979,11,-0.048,-0.01,-0.005,-0.014
Portland ME,1979,12,-0.058,-0.009,-0.005,-0.014
Portland ME,1980,1,-0.033,-0.009,-0.005,-0.014
Portland ME,1980,2,0.005,-0.009,-0.004,-0.014
Portland ME,1980,3,-0.041,-0.009,-0.004,-0.014
Portland ME,1980,4,-0.008,-0.009,-0.004,-0.013
Portland ME,1980,5,0.044,-0.009,-0.004,-0.013
Portland ME,1980,6,0.003,-0.008,-0.004,-0.013
Portland ME,1980,7,0.014,-0.008,-0.004,-0.013
Portland ME,1980,8,0.007,-0.008,-0.003,-0.013
Portland ME,1980,9,-0.02,-0.008,-0.003,-0.013
Portland ME,1980,10,-0.027,-0.008,-0.003,-0.012
Portland ME,1980,11,-0.011,-0.008,-0.003,-0.012
Portland ME,1980,12,-0.055,-0.007,-0.003,-0.012
Portland ME,1981,1,-0.03,-0.007,-0.003,-0.012
Portland ME,1981,2,-0.031,-0.007,-0.002,-0.012
Portland ME,1981,3,0.09,-0.007,-0.002,-0.012
Portland ME,1981,4,-0.072,-0.007,-0.002,-0.012
Portland ME,1981,5,0.001,-0.007,-0.002,-0.011
Portland ME,1981,6,0.031,-0.007,-0.002,-0.011
Portland ME,1981,7,-0.007,-0.006,-0.002,-0.011
Portland ME,1981,8,-0.005,-0.006,-0.001,-0.011
Portland ME,1981,9,0.062,-0.006,-0.001,-0.011
Portland ME,1981,10,-0.024,-0.006,-0.001,-0.011
Portland ME,1981,11,0.044,-0.006,-0.001,-0.01
Portland ME,1981,12,0.066,-0.006,-0.001,-0.01
Portland ME,1982,1,-0.03,-0.005,-0.001,-0.01
Portland ME,1982,2,-0.068,-0.005,0,-0.01
Portland ME,1982,3,-0.072,-0.005,0,-0.01
Portland ME,1982,4,-0.097,-0.005,0,-0.01
Portland ME,1982,5,-0.039,-0.005,0,-0.01
Portland ME,1982,6,0.031,-0.005,0,-0.009
Portland ME,1982,7,-0.007,-0.004,0,-0.009
Portland ME,1982,8,-0.008,-0.004,0.001,-0.009
Portland ME,1982,9,-0.036,-0.004,0.001,-0.009
Portland ME,1982,10,0.018,-0.004,0.001,-0.009
Portland ME,1982,11,-0.075,-0.004,0.001,-0.009
Portland ME,1982,12,-0.013,-0.004,0.001,-0.008
Portland ME,1983,1,-0.009,-0.003,0.001,-0.008
Portland ME,1983,2,0.069,-0.003,0.001,-0.008
Portland ME,1983,3,0.108,-0.003,0.002,-0.008
Portland ME,1983,4,0.08,-0.003,0.002,-0.008
Portland ME,1983,5,0.041,-0.003,0.002,-0.008
Portland ME,1983,6,-0.018,-0.003,0.002,-0.008
Portland ME,1983,7,0.033,-0.003,0.002,-0.007
Portland ME,1983,8,0.025,-0.002,0.002,-0.007
Portland ME,1983,9,0.001,-0.002,0.003,-0.007
Portland ME,1983,10,0.018,-0.002,0.003,-0.007
Portland ME,1983,11,0.098,-0.002,0.003,-0.007
Portland ME,1983,12,0.012,-0.002,0.003,-0.007
Portland ME,1984,1,-0.042,-0.002,0.003,-0.006
Portland ME,1984,2,0.005,-0.001,0.003,-0.006
Portland ME,1984,3,0.029,-0.001,0.004,-0.006
Portland ME,1984,4,0.092,-0.001,0.004,-0.006
Portland ME,1984,5,0.001,-0.001,0.004,-0.006
Portland ME,1984,6,0.016,-0.001,0.004,-0.006
Portland ME,1984,7,-0.028,-0.001,0.004,-0.006
Portland ME,1984,8,0.022,0,0.004,-0.005
Portland ME,1984,9,-0.026,0,0.005,-0.005
Portland ME,1984,10,0.009,0,0.005,-0.005
Portland ME,1984,11,0.025,0,0.005,-0.005
Portland ME,1984,12,-0.034,0,0.005,-0.005
Portland ME,1985,1,0.018,0,0.005,-0.005
Portland ME,1985,2,-0.028,0,0.005,-0.004
Portland ME,1985,3,-0.047,0.001,0.006,-0.004
Portland ME,1985,4,-0.042,0.001,0.006,-0.004
Portland ME,1985,5,0.01,0.001,0.006,-0.004
Portland ME,1985,6,-0.006,0.001,0.006,-0.004
Portland ME,1985,7,-0.013,0.001,0.006,-0.004
Portland ME,1985,8,-0.023,0.001,0.006,-0.004
Portland ME,1985,9,-0.026,0.002,0.007,-0.003
Portland ME,1985,10,-0.061,0.002,0.007,-0.003
Portland ME,1985,11,-0.002,0.002,0.007,-0.003
Portland ME,1985,12,0.006,0.002,0.007,-0.003
Portland ME,1986,1,-0.07,0.002,0.007,-0.003
Portland ME,1986,2,0.014,0.002,0.007,-0.003
Portland ME,1986,3,-0.072,0.003,0.008,-0.002
Portland ME,1986,4,0.04,0.003,0.008,-0.002
Portland ME,1986,5,0.038,0.003,0.008,-0.002
Portland ME,1986,6,-0.033,0.003,0.008,-0.002
Portland ME,1986,7,0.005,0.003,0.008,-0.002
Portland ME,1986,8,-0.017,0.003,0.008,-0.002
Portland ME,1986,9,-0.023,0.003,0.009,-0.002
Portland ME,1986,10,-0.003,0.004,0.009,-0.001
Portland ME,1986,11,-0.054,0.004,0.009,-0.001
Portland ME,1986,12,-0.037,0.004,0.009,-0.001
Portland ME,1987,1,0.064,0.004,0.009,-0.001
Portland ME,1987,2,-0.044,0.004,0.009,-0.001
